FECHA,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,TOTAL,DEMANDA MAXIMA
21/11/2018,941.37,893.81,873.41,866.93,880.1,876.587,1055.621,1092.44,1200.323,1240.549,1281.555,1274.855,1243.888,1298.36,1350.66,1347.46,1312.15,1284.69,1469.09,1488.81,1447.8,1357.65,1225.8,1091.15,28329.39,1493.41
22/11/2018,989.03,936.38,902.11,883.43,895.13,885.664,1043.012,1068.694,1157.908,1190.946,1222.962,1224.56,1198.594,1252.714,1306.74,1307.884,1284.098,1234.708,1392.92,1484.36,1443.43,1355.11,1207.94,1073.37,27933.094,1492.47
23/11/2018,985.73,933.08,903.6,884.56,872.54,889.786,1026.744,1052.744,1112.942,1133.566,1160.494,1160.994,1119.9,1145.386,1180.614,1185.07,1166.33,1154.82,1296.8,1381.85,1345.38,1248.57,1123.86,1003.73,26500.776,1385.46
24/11/2018,927.14,878.4,853.8,844.94,853.25,820.86389,892.2274301,988.97271,1079.13547,1119.61737,1130.5061,1122.650511,1085.34836,1091.16229,1109.144209,1102.214291,1100.20082,1102.094282,1270.33,1358.48,1323.83,1241.21,1123.71,1015.91,25441.347,1361.22
25/11/2018,923.46,877.56,843.52,822.58,815.08,733.501294,767.62551,824.0860298,873.6116802,911.0162407,935.3930303,948.8616802,948.1627715,965.2080596,987.6250498,993.59427,1005.61634,1010.164398,1214.09,1320.3,1299.67,1217,1092.46,985.33,23357.035,1321.14
26/11/2018,897.44,848.18,811.99,798.62,814.16,812.834,993.308,1045.47536,1156.16944,1216.1572,1253.30822,1253.9545,1227.7011,1264.65312,1318.02258,1304.58576,1278.06468,1267.38084,1427.05948,1484.2515,1448.4338,1343.09858,1204.05544,1066.8047,27473.044,1486.83798
27/11/2018,984.0346,934.30018,905.3965,884.874,888.12322,881.16036,1012.97032,1081.46776,1195.06354,1231.688,1255.14262,1263.49118,1226.17664,1303.25234,1352.44212,1352.76642,1325.90608,1288.62924,1446.1315,1519.67872,1484.78044,1384.59394,1244.33728,1105.24408,28514.638,1520.73872
28/11/2018,1007.18,954.17,917.04,904.44,904.04,881.76,1037.971,1119.346,1236.795,1285.637,1327.957,1325.348,1284.195,1338.255,1377.001,1363.868,1314.167,1273.647,1406.33,1469.73,1425.34,1322.3,1164.12,1041.01,28706.609,1480.3
29/11/2018,956.99,904.36,872.72,862.46,873.7,873.605,1008.197,1072.988,1153.9,1177.287,1202.283,1202.67,1158.43,1199.21,1251.66,1251.43,1222.94,1181.33,1302.66,1445.32,1404.52,1315.49,1176.77,1037.39,27141.009,1448.16
30/11/2018,947.05,895.48,866.25,846.09,867.92,847.588,1012.789,1076.128,1156.983,1185.277,1220.874,1217.378,1185.082,1228.962,1289.856,1276.34,1245.21,1203.46,1343.15,1447.13,1407.24,1311.32,1179.6,1029.2,27298.184,1452.92
01/12/2018,948.88,905.2,871.53,852.07,851.32,798.634,863.23,956.407,1047.627,1091.98,1095.612,1085.721,1038.21,1028.34,1032.96,1029.69,1024.21,1023.34,1215.85,1329.31,1294.79,1209.99,1096.77,988.49,24685.471,1332.01
02/12/2018,905.86,858.94,817.52,802.74,797.5,718.693,727.24,789.528,835.32,864.542,883,898.598,882.912,886.782,895.661,909.335,915.192,941.196,1149.58,1260.13,1236.26,1158.38,1041.24,930.94,22172.376,1263.09
03/12/2018,851.42,808.2,773.58,768.86,774.56,769.925,933.14,1015.995,1113.416,1140.032,1180.124,1180.987,1143.051,1181.558,1233.774,1239.809,1220.347,1163.503,1299.58,1412.73,1383.17,1293.83,1152.26,1026.59,25973.885,1415.62
04/12/2018,928.32,881.49,856.56,844.18,855.45,824.7717421,955.1705399,1044.72334,1165.1484,1218.0634,1253.513021,1236.623892,1189.355238,1245.91142,1305.12272,1292.41711,1263.89418,1209.110261,1322.78,1456.07,1433.39,1337.4,1208.23,1071.9,27307.727,1462.11
05/12/2018,972.96,915.46,884.84,872.53,878.19,854.7598007,996.30584,1079.04503,1181.91226,1224.293219,1255.127301,1251.51459,1192.559901,1241.84024,1299.595911,1308.596659,1285.77053,1230.630401,1328.19,1468.77,1428.14,1332.67,1203.21,1073.54,27874.312,1471.63
06/12/2018,977.27,916.6,875.13,852.43,855.3,807.3558164,882.263223,958.18205,1048.80784,1085.255049,1121.44907,1127.24443,1103.36297,1135.605701,1143.36172,1129.97801,1109.19204,1123.498141,1257.59,1372.43,1344.75,1256.21,1120.03,995.19,25597.879,1375.19
07/12/2018,909.82,860.69,832.96,821.52,838.07,825.967,957.648,1040.058,1123.64,1148.159,1165.958,1154.584,1112.502,1161.867,1193.001,1191.917,1177.87,1135.6,1281.75,1363.27,1315.68,1226.65,1107.53,1004.71,25994.129,1370.82
08/12/2018,923.49,866.53,841.41,830.89,839.62,790.795,865.967,957.474,1063.263,1105.889,1123.281,1113.274,1081.414,1091.845,1101.015,1107.86,1089.595,1078.713,1241.1,1365.27,1331.94,1254.87,1138.86,1043,25340.71,1370.86
09/12/2018,950.73,898.62,859.38,830,822.88,731.23,765.818,825.686,886.494,933.32,962.76,978.2,978.662,997.538,1014.444,1027.738,1022.65,1009.966,1189.06,1315.31,1311.34,1245.41,1133.04,1018.5,23728.83,1317.87
10/12/2018,924.57,875.09,844.5,828.18,834.49,807.176,960.202,1092.948,1219.94,1277.38,1313.714,1310.93,1277.633,1340.893,1386.652,1379.411,1346.531,1294.324,1410.67,1513.77,1483.88,1400.64,1255.66,1144.39,28485.244,1520.98
11/12/2018,1045.25,983.6,947.52,928.27,927.18,879.605,1002.867,1141.395,1265.816,1322.807,1354.599,1339.22,1296.87,1361.58,1402.78,1378.8,1341.55,1288,1398.7,1501.86,1484.94,1396.31,1272.67,1140.24,29528.852,1524.15
12/12/2018,1031.67,973.69,945.42,928.09,933.17,891.3766516,1022.624571,1133.92626,1247.37831,1294.93786,1326.778329,1315.5973,1264.96985,1326.8602,1380.86563,1386.53876,1349.06481,1293.618018,1378.46,1502.67,1478.33,1398.76,1260.9,1133.29,29283.849,1507.73
13/12/2018,1031.21,978.34,943.72,917.06,922.05,887.685,985.595,1099.488,1202.816,1248.791,1274.691,1264.732,1225.013,1276.071,1336.771,1320.742,1265.594,1218.965,1331.24,1440.74,1407.28,1323.97,1188.37,1057.65,28207.651,1447.82
14/12/2018,967.11,917.7,889.75,872.31,880.62,856.786,970.459,1069.707,1178.427,1214.993,1245.219,1207.662,1169.71,1244.74,1304.81,1308.84,1293.91,1244.04,1333.42,1414.29,1429.72,1359.93,1235.07,1121.11,27766.764,1465.08
15/12/2018,1024.08,974.81,935.44,905.54,911.84,854.85,907.6,996.45,1068.46,1112.9,1118.82,1107.92,1057.95,1043.33,1032.852,1045.112,1041.257,1037.31,1185.58,1320.5,1292.32,1221.54,1116.51,1005.37,25394.928,1322.41
16/12/2018,933.45,881.55,852.64,824.65,784.44,712.2,717.77,784.33,871.52,905.108,945.653,941.178,940.417,947.404,966.4,970.077,975.749,965.922,1112.65,1275.84,1267.68,1206.7,1102.68,985.29,22927.147,1282.34
17/12/2018,893.58,844.44,813.49,807.48,818.76,800.78,914.36,1038.91,1165.717,1212.706,1248.705,1237.263,1179.779,1242.959,1298.432,1294.039,1251.438,1198.04,1294.55,1404.08,1366.02,1287.1,1152.86,1024.59,26695.389,1406.07
18/12/2018,939.66,891.24,858.74,851.59,866.24,839.99,931.946,1059.042,1192.308,1234.802,1273.368,1245.818,1177.06,1236.76,1287.84,1273.36,1235.41,1179.8,1286,1406.87,1373.5,1285.94,1157.92,1025.44,27165.358,1412.43
19/12/2018,928.22,877.61,851.68,849.77,856.54,844.11,942.536,1055.456,1179.63,1231.14,1260.39,1244.594,1183,1227.15,1256.48,1281.55,1263.48,1206.3,1285.49,1437.6,1378.01,1284.64,1169.57,1042.12,27180.099,1439.34
20/12/2018,950.02,898.44,869.29,856.33,868.1,834.776,944.59,1048.74,1175.392,1229.22,1254.97,1238.384,1192.212,1274.424,1286.554,1300.42,1280.37,1212.64,1294.05,1439.33,1411.22,1323.25,1197.15,1063.97,27400.9788,1441.36
21/12/2018,962.22,901.63,871.7,841.65,872.39,845.452,941.345,1054.077,1166.399,1227.678,1257.007,1256.612,1198.456,1256.068,1310.95,1303.943,1266.99,1214.116,1298.94,1436.4,1396.25,1310.15,1184.98,1058.76,27455.3368,1438.25
22/12/2018,974.82,908.62,879.61,865.59,873.8,851.548,869.069,950.518,1047.188,1093.399,1099.005,1083.703,1033.306,1025.263,1027.892,1008.051,1004.036,1003.572,1136.56,1297.47,1275.47,1210.33,1103.98,994.22,24685.516,1300.06
23/12/2018,908.27,856.82,821.43,803.81,804.9,723.326,753.097,806.704,864.904,896.695,904.503,907.109,887.798,888.581,904.093,894.179,897.719,922.311,1071.13,1218.87,1209.69,1153.73,1050.43,948.17,22165.033,1223.26
24/12/2018,859.12211,808.30846,774.20278,766.60584,779.94,760.504,864.2792599,938.8835203,1042.66592,1090.81776,1122.880311,1127.65337,1093.11557,1113.63706,1128.17866,1102.74384,1045.13884,1036.837423,1168.528,1340.1201,1302.3363,1230.10589,1127.744,1026.81,24677.682,1341.5901
25/12/2018,952.83,883.41,822.17,776.55,754.33,675.41,681.72,730.683,790.4,852.91,901.537,917.182,908.443,901.218,901.232,904.791,899.749,906.036,1017.82,1219.44,1218.63,1159.8,1047.2,938.42,21833.15,1224.75
26/12/2018,858.87445,809.374,782.551,769.411,779.031,743.13376,848.01045,967.681,1110.49659,1180.28117,1208.68303,1220.32669,1171.8204,1235.333,1277.85038,1274.92776,1246.32222,1201.99064,1242.5853,1421.18458,1402.70808,1316.23122,1196.19146,1063.47448,26297.275,1426.78861
27/12/2018,958.01,909,872.79,860.82,862.86,818.67,895.63,999.877,1124.673,1168.235,1173.526,1177.16,1171.624,1239.93,1272.761,1263.883,1244.629,1216.078,1282.94,1450.47,1428.93,1343.06,1208.52,1079.38,27243.575,1454.75
28/12/2018,977.93,902.92,884.72,867.65,872.72,851.18,934.29,1031.91,1151,1187.53,1239.72,1232.063,1197.045,1248.556,1294.474,1292.129,1256.139,1222.007,1293.72,1455.92,1419.09,1342.85,1220.5,1093.06,27497.312,1457.87
29/12/2018,998.62,945.6,903.49,886.23,879.94,858.41,877.61,969.72,1069.85,1124.14,1139.343,1122.84,1089.424,1082.543,1091.981,1091.297,1080.561,1060.838,1179.8,1341.67,1322.29,1252.05,1142.45,1021.72,25575.314,1343.53
30/12/2018,937.64,877.79,852.14,826.51,815.71,761.109,766.088,814.897,868.749,914.68,940.914,947.276,934.178,936.393,943.827,951.268,959.901,966.82,1052.99,1264.58,1261.25,1198.12,1093.17,977.22,22980.722,1270.79
31/12/2018,884.81,824.52,797.46,783.84,791.69,781.757,844.742,914.027,993.89,1041.607,1059.04,1061.711,1035.014,1042.832,1055.143,1060.975,1035.713,1028.191,1127.04,1342.74,1350.51,1302.72,1223.41,1092.36,24512.587,1361.5
01/01/2019,1014.28,915.14,845.39,800.34,777.48,674.92,647.623,677.443,710.229,758.796,789.043,812.96,821.906,825.064,828.55,838.518,836.296,839.666,946.1,1153.35,1154.17,1084.68,991.92,886.25,20794.383,1161.54
02/01/2019,813.65201,765.6223,750.59147,733.55523,740.06731,717.50221,791.86621,892.30398,1009.337,1068.35934,1105.89998,1106.19158,1072.90109,1109.05632,1152.21099,1155.09991,1153.36143,1116.98,1176.64011,1356.29055,1327.698,1251.04624,1115.91162,998.29601,24267.408,1359.35027
03/01/2019,902.73,858.18,831.83,816.99,827.04,800.79,876.724,980.386,1101.93,1161.444,1198.052,1194.15,1149.86,1201.9,1223.39,1226.68,1194.316,1158.674,1220.92,1381.37,1353.95,1264.08,1136.93,1010.16,26208.694,1383.12
04/01/2019,916.6,870.58,844.27,838.51,836.28,821.42,886.9,988.496,1095.764,1140.25,1164.868,1145.718,1086.532,1134.52,1182.27,1184.41,1174.066,1129.796,1210.11,1384.11,1343.95,1257.7,1140.12,1012.96,25831.167,1385.9
05/01/2019,935.15,881.79,847.7,836.32,834.09,801.94,830.2557999,918.5583901,1032.07132,1084.57579,1111.67852,1119.12004,1080.96445,1082.05758,1097.83312,1094.79487,1083.391983,1067.35448,1155.38,1358.28,1342.4,1268.61,1148.71,1038.16,25054.584,1360.01
06/01/2019,941.91,890.02,849.1,825.87,814.48,759.476,751.44,806.335,865.665,913.924,934.674,947.642,940.709,955.935,967.679,970.582,968.54,953.34,1028.26,1261.3,1266.65,1219.55,1104.13,987.82,23001.533,1276.8
07/01/2019,888.62,837.56,812.68,791.92,791.62,783.19,866.87,977.13,1101.369,1146.517,1167.881,1179.014,1133.728,1176.08,1215.315,1221.933,1187.572,1140.61,1176.974,1383.24,1369.48,1282.9,1142.45,1009.59,25784.285,1385.61
08/01/2019,916.84,864.75,814.63,813.17,831.21,825.404,887.28,992.264,1108.568,1149.448,1172.842,1160.271,1102.807,1149.889,1190.71,1183.587,1155.759,1111.464,1190.77,1353.22,1340.22,1246.81,1111.35,975.34,25685.351,1361.15
09/01/2019,881.83,836.86,826.31,816.21,825.42,817.666,908.253,1014.687,1120.076,1156.319,1186.995,1162.511,1129.193,1163.761,1226.915,1228.069,1199.994,1157.306,1211.926,1405.61,1384.38,1291.3,1154.86,1011.47,26103.964,1408.39
10/01/2019,919.98,865.34,835.5,830.88,841.97,842.36,901.89,1004.779,1114.636,1160.151,1181.155,1174.866,1118.111,1163.057,1197.69,1193.14,1173.078,1134.417,1215.971,1380.45,1357.91,1269.14,1127.33,980.53,26020.7141,1382.48
11/01/2019,880.76,834.85,810.54402,801.56143,812.1851,844.008,884.35324,956.44064,1052.85125,1090.72458,1111.49007,1099.827,1044.36,1083.76557,1112.16901,1115.6037,1100.06304,1081.794,1145.136,1329.87878,1296.60284,1210.72047,1078.31528,950.07974,24697.4915,1331.92878
12/01/2019,869.732,829.995,807.884,794.437,808.026,774.1,801.39,897.766,996.87,1039.612,1065.566,1053.352,1020.566,1015.628,1024.025,1025.618,1011.511,1002.044,1080.265,1304.539,1278.681,1205.789,1092.246,985.557,23803.4365,1306.599
13/01/2019,893.13024,840.19269,805.64019,786.19259,777.39717,718.85194,724.56631,781.80676,831.32481,862.05865,904.53614,917.22139,905.83922,897.39344,889.91795,886.40462,893.85503,906.91994,1007.09939,1216.88609,1213.84209,1138.69605,1026.33954,912.54054,21813.396,1223.95799
14/01/2019,828.66,780.02,761.41,757.3,770.12,775.54,878.199,968.596,1094.199,1141.767,1180.445,1170.445,1115.833,1206.798,1241.665,1247.33,1225.781,1180.983,1219.197,1415.11,1391.75,1307.71,1164.74,1024.94,25758.611,1416.76
15/01/2019,928.57,870.91,849.87,838.32,848.01,843.62,925.553244,1030.10529,1156.7833,1201.67416,1235.89767,1242.52952,1189.208621,1252.496629,1305.40796,1305.178639,1280.229509,1200.55,1247.61,1438.09,1432.62,1348.23,1200.38,1066.24,27201.369,1442.98
16/01/2019,965.26,907.77,856.27,862.63,874.75,889.52,949.53,1057.78,1188.92,1247.248,1274.802,1263.58,1221.644,1281.466,1321.756,1319.798,1303.468,1230.92,1256.25,1442.74,1418.21,1324.07,1176.14,1040.33,27697.597,1445.9
17/01/2019,949.19,896.75,867.57,854.78,865.23,860.62,944.16,1043.462,1158.316,1212.226,1256.252,1250.932,1200.646,1268.158,1321.826,1315.78,1289.73,1223.81,1265.21,1453.48,1434,1341.66,1210.18,1069.95,27823.359,1458.14
18/01/2019,971.8,916.38,889.16,870.02,880.03,887.74,958.71,1045.92,1181.022,1219.386,1231.692,1224.262,1175.723,1234.49,1276.446,1279.362,1230.089,1176.585,1219.81,1395.83,1375.7,1286.42,1150.68,1026.92,27200.989,1402.44
19/01/2019,938.96,887.27,861.16,819.27,824.41,831.37,854.508,935.688,1033.038,1089.119,1117.6,1110.71,1057.433,1059.506,1067.32,1073.26,1051.204,1054.174,1133.01,1344.58,1317.84,1237.22,1124,1014.03,25002.326,1348.45
20/01/2019,933.96,876.47,846.43,822.67,812.72,761.52,754.17,817.759,881.859,923.194,951.151,960.919,952.49,961.501,980.515,979.076,980.935,981.595,1043.66,1290.18,1293.94,1228.51,1117.2,992.18,23226.959,1299.6
21/01/2019,903.53,842.82,813.65,798.28,797.7,774.77,881.927,997.49628,1138.691,1194.53542,1225.20248,1232.06128,1189.71258,1262.97352,1316.57394,1319.06238,1273.39642,1213.42744,1211.4458,1420.15186,1399.38232,1325.0141,1195.42022,1057.4716,26867.112,1428.12186
22/01/2019,959.17362,906.8698,872.48774,852.96504,849.33074,809.44518,815.51558,890.861,970.00556,1023.82342,1060.90208,1074.11768,1047.29834,1074.21706,1089.2563,1086.57152,1076.44814,1068.62548,1118.90558,1355.18038,1344.36374,1267.74774,1131.13908,1001.97642,24942.547,1366.91268
23/01/2019,902.74638,854.03614,825.31696,818.755,828.531,823.40176,926.14522,1046.76158,1190.93352,1249.29418,1290.7385,1297.40874,1240.62156,1330.42458,1376.35552,1364.4087,1345.18766,1286.58562,1277.64278,1483.62442,1467.81136,1380.84224,1247.60138,1106.70862,28088.606,1489.33442
24/01/2019,1001.93946,939.10564,904.29804,886.2433,892.06686,882.53776,961.19786,1090.1725,1240.76334,1296.1338,1353.39468,1321.42452,1274.84142,1355.80804,1409.83876,1401.7214,1354.81328,1290.6582,1293.05618,1508.3701,1493.84258,1414.85284,1289.71804,1154.5668,29104.106,1513.9001
25/01/2019,1047.21022,972.71022,937.39102,913.99964,909.92238,913.88286,973.60154,1105.15488,1247.36158,1318.84564,1338.48486,1350.70786,1306.47466,1379.9507,1423.10258,1411.39424,1360.64946,1306.04788,1305.06168,1513.859,1480.2448,1395.58532,1276.14128,1153.30818,29448.042,1519.899
26/01/2019,1052.71332,993.337,955.57838,925.01022,921.61114,900.90864,912.15474,1024.25978,1145.86786,1220.29672,1241.57542,1238.46908,1192.12476,1203.27972,1203.1063,1200.0383,1180.65014,1142.98492,1216.18134,1428.7067,1403.39472,1338.22222,1226.41232,1104.2245,27504.078,1434.7167
27/01/2019,1019.75158,959.57222,918.5461,889.11192,880.31576,846.18422,806.03,861.64174,923.25498,980.31376,1012.8311,1022.18418,1018.39952,1026.70898,1030.37144,1038.9475,988.84976,986.78938,1103.3462,1277.71272,1280.26838,1214.0002,1103.22344,984.83702,24369.136,1294.6714
28/01/2019,900.6935,857.9715,828.5581,815.74493,823.64409,865.00508,927.0493,1047.26956,1179.67678,1233.05142,1273.81302,1287.39252,1247.17562,1310.84748,1349.03226,1348.60692,1316.07797,1256.30047,1305.503,1453.61794,1433.04478,1340.0813,1194.01278,1056.76726,27704.888,1460.65794
29/01/2019,962.92226,893.02548,870.48364,858.59708,860.34364,870.6841,919.39976,1032.43864,1154.70266,1186.58546,1237.18542,1231.9566,1188.45324,1252.56262,1285.33434,1289.06558,1258.69406,1193.17956,1250.96334,1428.44072,1402.70532,1298.82612,1155.793,1021.89378,27262.971,1435.69072
30/01/2019,930.4465,881.515,854.13976,848.00422,853.72468,876.0656,938.56506,1046.96148,1166.51434,1208.46532,1244.2421,1230.46504,1168.60046,1217.44232,1274.3877,1251.67562,1207.51098,1176.3709,1234.93084,1375.35452,1343.40498,1248.72544,1099.78876,971.68462,26805.695,1383.32452
31/01/2019,890.42344,840.99528,819.57068,813.03824,825.27778,839.38778,901.60782,1012.0607,1125.62908,1192.79332,1209.71324,1200.7511,1167.93084,1218.2165,1247.68506,1230.60632,1207.20172,1160.45394,1243.34162,1384.97746,1349.73932,1250.31064,1103.25428,983.69508,26359.952,1392.19746
01/02/2019,891.53,851.51,834.08,822.34,833.38,868.08,912.956,1025.523,1130.534,1184.481,1218.738,1206.587,1135.158,1186.678,1237.466,1226.223,1199.35,1181.82,1241.78,1378.02,1346.34,1243.83,1125.52,1003.05,26367.007,1384.97
02/02/2019,918.28,874.36,841.7,827.69,828.57,847.17,840.532009,933.2108201,1036.51082,1084.63098,1127.94158,1107.95113,1049.626951,1055.862199,1044.24897,1044.38236,1024.92827,1020.88804,1115.69,1298.86,1276.16,1183.07,1086.4,968.23,24552.945,1305.53
03/02/2019,883.44,816.41,803.35,768.52,746.62,745.98,685.96,741.68,793.024,840.166,869.682,916.713,925.621,935.166,954.707,966.017,969.665,976.451,1074.59,1285.98,1280.96,1204.14,1069.68,938.8,22385.698,1297.02
04/02/2019,846.92344,794.07732,765.7239,758.27344,771.26916,843.3816,990.1583,988.8172,1085.2605,1140.99118,1190.46034,1210.43016,1154.9049,1184.81718,1232.58354,1241.72378,1218.86964,1169.41348,1237.03472,1403.0561,1380.0059,1282.8884,1138.566,991.62508,26120.33,1403.0561
05/02/2019,904.18436,861.82482,832.63436,825.6489,830.861,867.68366,966.1789,1035.12972,1149.90516,1194.44992,1226.27474,1227.7698,1173.87651,1243.00364,1299.03998,1306.71836,1285.46865,1227.0374,1288.31038,1465.76408,1444.9012,1360.64334,1220.3714,1074.27748,27429.501,1472.56408
06/02/2019,967.0339,919.3639,887.78068,869.5693,872.88792,921.70134,1026.5616,1064.59434,1183.82234,1244.4911,1270.16022,1261.37734,1223.38716,1281.42564,1346.70478,1341.99566,1319.10486,1266.76872,1313.80346,1482.31116,1472.53208,1383.60438,1242.9216,1094.70002,28324.551,1490.28116
07/02/2019,987.6447,930.00792,894.2293,875.58594,876.53206,907.66022,1001.65848,1037.7681,1169.96574,1219.79014,1266.2075,1264.8948,1215.71936,1290.47134,1335.80662,1320.64862,1291.36914,1229.16296,1254.00702,1464.87518,1444.8884,1356.86084,1220.54028,1075.21746,28076.2208,1466.19518
08/02/2019,962.33,905.95,874.99,855.56,857.51,890.27,1001.569,1054.689,1198.084,1250.842,1294.11,1285.895,1256.233,1326.118,1378.606,1364.824,1323.24,1264.266,1302.45,1485.39,1447.53,1367.13,1246.41,1118.55,28312.1499,1485.39
09/02/2019,1020.64,961.01,917.9,902.39,895.37,900.2,881.301,994.515,1127.413,1184.32,1219.349,1215.695,1166.01,1178.457,1173.925,1166.208,1130.717,1114.532,1218.45,1385.27,1357.27,1284.92,1186.92,1058.7,26673.373,1385.27
10/02/2019,969.19192,907.22112,869.46112,841.25296,827.64296,816.46342,769.41342,821.52496,886.46342,935.52642,969.51342,979.44296,988.20404,992.38066,1011.9902,1007.33674,988.0022,1021.46066,1159.30918,1332.66436,1323.42712,1260.98332,1146.70332,1017.25342,23948.6,1339.30574
11/02/2019,919.9564,870.29824,840.64916,827.55708,822.42008,881.9064,992.6941,1019.1644,1109.2097,1162.16696,1199.901,1209.7526,1147.52232,1128.05918,1178.86394,1205.2183,1198.47066,1159.79128,1214.34644,1404.36828,1387.27256,1300.69946,1145.71254,1017.9291,26327.384,1404.36828
12/02/2019,922.2365,878.54446,854.77562,849.58812,850.51918,917.06352,1008.8831,1067.07386,1171.46462,1220.09294,1230.39942,1187.30428,1129.21694,1155.7467,1205.8646,1203.18356,1185.4664,1149.23624,1241.08704,1380.43302,1356.04104,1246.59222,1102.69126,966.11804,26445.959,1381.27256
13/02/2019,882.00436,845.13008,825.2799,818.60206,821.04778,878.15502,978.8003,1012.9378,1102.38004,1148.45696,1175.62106,1175.12606,1134.67822,1183.55748,1240.4725,1251.89224,1237.22022,1178.97724,1266.03314,1425.95414,1399.8155,1320.23966,1168.8468,1021.99344,26464.283,1427.90506
14/02/2019,922.08682,876.18966,846.01812,834.8893,851.83208,924.32212,1020.55196,1062.16696,1154.52284,1187.91386,1218.16516,1184.02854,1129.39594,1166.43064,1235.55466,1241.93372,1238.49012,1187.11656,1288.60332,1432.7886,1403.81888,1313.11118,1174.6002,1031.43542,26852.803,1433.9086
